source_building_id,target_building_id,source_node_index,target_node_index,weight,is_self_loop
7,7,0,0,0.09146217256784439,True
7,181,0,42,0.03201454505324364,False
7,205,0,60,0.031026706099510193,False
7,213,0,67,0.0477483905851841,False
7,215,0,69,0.03300850838422775,False
7,236,0,85,0.04699830710887909,False
7,267,0,109,0.057572849094867706,False
7,750,0,126,0.03384970873594284,False
7,767,0,133,0.037366703152656555,False
7,786,0,142,0.05312955379486084,False
7,903,0,176,0.03137899190187454,False
7,949,0,207,0.03524653613567352,False
7,996,0,242,0.036409758031368256,False
7,1072,0,258,0.0619829036295414,False
7,1094,0,271,0.043138694018125534,False
7,1142,0,291,0.0717763677239418,False
7,1207,0,324,0.0654592365026474,False
7,1232,0,343,0.030740665271878242,False
7,1265,0,373,0.05199858173727989,False
7,1321,0,417,0.06085244193673134,False
7,1339,0,430,0.04683835431933403,False
9,9,1,1,0.08346131443977356,True
9,13,1,2,0.07901380956172943,False
9,92,1,18,0.043935008347034454,False
9,170,1,31,0.048465605825185776,False
9,254,1,99,0.031825706362724304,False
9,273,1,113,0.04358883947134018,False
9,751,1,127,0.0697188749909401,False
9,771,1,136,0.06806103140115738,False
9,887,1,163,0.046081479638814926,False
9,907,1,179,0.03568728640675545,False
9,914,1,185,0.032541871070861816,False
9,1132,1,285,0.05558173358440399,False
9,1176,1,311,0.03874862566590309,False
9,1337,1,429,0.044682204723358154,False
9,1344,1,434,0.03282458707690239,False
9,1353,1,442,0.04979722574353218,False
9,1357,1,445,0.03576476871967316,False
9,1368,1,453,0.035600535571575165,False
9,1379,1,459,0.045731961727142334,False
9,1381,1,461,0.04190913960337639,False
9,1383,1,463,0.03697832673788071,False
13,9,2,1,0.07899225503206253,False
13,13,2,2,0.08343854546546936,True
13,92,2,18,0.04094738885760307,False
13,170,2,31,0.05348776653409004,False
13,176,2,37,0.033625103533267975,False
13,254,2,99,0.0342739075422287,False
13,273,2,113,0.03383190184831619,False
13,748,2,125,0.03514426201581955,False
13,751,2,127,0.06430456787347794,False
13,771,2,136,0.06483536213636398,False
13,887,2,163,0.038337890058755875,False
13,1132,2,285,0.06308329850435257,False
13,1176,2,311,0.036648258566856384,False
13,1285,2,388,0.03373854234814644,False
13,1337,2,429,0.046531885862350464,False
13,1344,2,434,0.042947910726070404,False
13,1353,2,442,0.049772147089242935,False
13,1357,2,445,0.03358408436179161,False
13,1368,2,453,0.04036124423146248,False
13,1379,2,459,0.04401315003633499,False
13,1381,2,461,0.04810052737593651,False
14,14,3,3,0.08248274773359299,True
14,76,3,14,0.06136109307408333,False
14,82,3,16,0.05373304709792137,False
14,167,3,28,0.03356354683637619,False
14,169,3,30,0.03461839258670807,False
14,178,3,39,0.0344059094786644,False
14,214,3,68,0.04382592439651489,False
14,787,3,143,0.05463426932692528,False
14,981,3,234,0.03365191072225571,False
14,1146,3,294,0.03982274606823921,False
14,1157,3,301,0.058550357818603516,False
14,1176,3,311,0.03388902172446251,False
14,1187,3,316,0.0444730781018734,False
14,1196,3,320,0.03861336410045624,False
14,1201,3,321,0.05370856449007988,False
14,1225,3,337,0.036442194133996964,False
14,1246,3,357,0.05664655193686485,False
14,1290,3,393,0.05664925277233124,False
14,1383,3,463,0.05062747374176979,False
14,1391,3,469,0.04803350195288658,False
14,1410,3,482,0.05026702210307121,False
15,15,4,4,0.07326477020978928,True
15,30,4,7,0.043504633009433746,False
15,91,4,17,0.046719618141651154,False
15,92,4,18,0.046917714178562164,False
15,171,4,32,0.03912046551704407,False
15,176,4,37,0.060263097286224365,False
15,202,4,57,0.04267684370279312,False
15,802,4,154,0.03873050585389137,False
15,886,4,162,0.040329184383153915,False
15,959,4,214,0.04093979299068451,False
15,990,4,237,0.051059264689683914,False
15,1077,4,261,0.047566115856170654,False
15,1202,4,322,0.04144394025206566,False
15,1266,4,374,0.05494782701134682,False
15,1310,4,411,0.0408753864467144,False
15,1337,4,429,0.059379834681749344,False
15,1351,4,440,0.04206525906920433,False
15,1368,4,453,0.04133380949497223,False
15,1379,4,459,0.05123581364750862,False
15,1400,4,475,0.053552936762571335,False
15,1409,4,481,0.0440732017159462,False
28,28,5,5,0.07881060242652893,True
28,171,5,32,0.0570240244269371,False
28,240,5,89,0.039674483239650726,False
28,256,5,101,0.03834230452775955,False
28,769,5,134,0.051851868629455566,False
28,951,5,208,0.03974231332540512,False
28,979,5,232,0.051450494676828384,False
28,989,5,236,0.04197277873754501,False
28,998,5,244,0.040965352207422256,False
28,1077,5,261,0.039262112230062485,False
28,1152,5,298,0.04517229273915291,False
28,1167,5,309,0.03762506693601608,False
28,1189,5,317,0.041797783225774765,False
28,1214,5,329,0.04564981907606125,False
28,1217,5,331,0.06151794642210007,False
