source_building_id,target_building_id,source_node_index,target_node_index,weight,is_self_loop
745,745,0,0,0.08978495001792908,True
745,747,0,1,0.055524248629808426,False
745,764,0,10,0.034194983541965485,False
745,901,0,50,0.043227337300777435,False
745,906,0,53,0.039354223757982254,False
745,920,0,65,0.037591107189655304,False
745,967,0,95,0.04311687499284744,False
745,972,0,99,0.06443073600530624,False
745,991,0,109,0.044546861201524734,False
745,1075,0,117,0.04832714423537254,False
745,1099,0,133,0.06047089770436287,False
745,1178,0,177,0.07998847961425781,False
745,1186,0,181,0.03472401574254036,False
745,1218,0,198,0.03132382035255432,False
745,1220,0,200,0.030222691595554352,False
745,1232,0,203,0.050729818642139435,False
745,1306,0,238,0.040195200592279434,False
745,1344,0,256,0.03016318567097187,False
745,1406,0,292,0.04326104372739792,False
745,1433,0,306,0.05640692636370659,False
745,1438,0,310,0.04241541400551796,False
747,745,1,0,0.056658029556274414,False
747,747,1,1,0.09161832183599472,True
747,764,1,10,0.04454749450087547,False
747,766,1,12,0.037658434361219406,False
747,771,1,16,0.039127785712480545,False
747,879,1,35,0.04476058855652809,False
747,903,1,51,0.05670900642871857,False
747,967,1,95,0.03536926954984665,False
747,972,1,99,0.050889186561107635,False
747,973,1,100,0.04957982152700424,False
747,994,1,111,0.052306726574897766,False
747,1075,1,117,0.03605211153626442,False
747,1092,1,128,0.036576706916093826,False
747,1099,1,133,0.04192657396197319,False
747,1176,1,176,0.0434441938996315,False
747,1178,1,177,0.058404210954904556,False
747,1180,1,178,0.03766825795173645,False
747,1218,1,198,0.055768825113773346,False
747,1232,1,203,0.047143176198005676,False
747,1249,1,211,0.044954780489206314,False
747,1433,1,306,0.03883647173643112,False
750,750,2,2,0.09346462041139603,True
750,759,2,8,0.06973090022802353,False
750,771,2,16,0.03718186542391777,False
750,903,2,51,0.0776166170835495,False
750,906,2,53,0.03710780665278435,False
750,908,2,55,0.045089442282915115,False
750,942,2,76,0.037007831037044525,False
750,949,2,80,0.035043854266405106,False
750,958,2,86,0.032026469707489014,False
750,966,2,94,0.06646855175495148,False
750,991,2,109,0.05026506632566452,False
750,1075,2,117,0.03630254790186882,False
750,1090,2,126,0.03533371165394783,False
750,1098,2,132,0.049241453409194946,False
750,1154,2,162,0.03291335701942444,False
750,1200,2,188,0.0529588982462883,False
750,1218,2,198,0.06159774586558342,False
750,1330,2,246,0.03764108568429947,False
750,1345,2,257,0.043052028864622116,False
750,1351,2,262,0.033716775476932526,False
750,1425,2,301,0.03623931482434273,False
751,751,3,3,0.08273378759622574,True
751,766,3,12,0.04178012162446976,False
751,789,3,23,0.040477853268384933,False
751,889,3,41,0.044635575264692307,False
751,894,3,44,0.044380780309438705,False
751,900,3,49,0.03700092434883118,False
751,914,3,60,0.05210013687610626,False
751,932,3,73,0.03495275229215622,False
751,949,3,80,0.0499444454908371,False
751,951,3,81,0.039648689329624176,False
751,953,3,83,0.04819697141647339,False
751,979,3,104,0.0474395751953125,False
751,1152,3,161,0.04184234142303467,False
751,1185,3,180,0.042939506471157074,False
751,1206,3,191,0.056228265166282654,False
751,1258,3,215,0.05096011236310005,False
751,1326,3,244,0.06362778693437576,False
751,1346,3,258,0.052651453763246536,False
751,1350,3,261,0.04150579124689102,False
751,1394,3,288,0.03818746656179428,False
751,1442,3,311,0.04876567795872688,False
753,753,4,4,0.09039843082427979,True
753,878,4,34,0.03761620074510574,False
753,888,4,40,0.06657864153385162,False
753,911,4,57,0.04165898263454437,False
753,929,4,71,0.038033053278923035,False
753,961,4,89,0.04118792340159416,False
753,974,4,101,0.03607376664876938,False
753,981,4,106,0.0468742735683918,False
753,1072,4,115,0.03984516113996506,False
753,1091,4,127,0.059100326150655746,False
753,1109,4,141,0.045267101377248764,False
753,1121,4,147,0.03842201828956604,False
753,1149,4,158,0.0633540228009224,False
753,1162,4,168,0.05526822432875633,False
753,1256,4,214,0.042445916682481766,False
753,1263,4,217,0.038991183042526245,False
753,1286,4,221,0.038513101637363434,False
753,1297,4,232,0.03881732001900673,False
753,1303,4,236,0.0557745136320591,False
753,1331,4,247,0.041740771383047104,False
753,1414,4,296,0.044039078056812286,False
754,754,5,5,0.09674063324928284,True
754,765,5,11,0.07543240487575531,False
754,776,5,19,0.0458703488111496,False
754,784,5,21,0.07245565950870514,False
754,917,5,63,0.031349144876003265,False
754,925,5,68,0.03992259502410889,False
754,932,5,73,0.05108341947197914,False
754,946,5,78,0.06025543063879013,False
754,951,5,81,0.03233260661363602,False
754,960,5,88,0.03574170172214508,False
754,963,5,91,0.04310814291238785,False
754,978,5,103,0.051584720611572266,False
754,995,5,112,0.043912921100854874,False
754,997,5,114,0.028624366968870163,False
754,1100,5,134,0.028984321281313896,False
754,1116,5,144,0.028082365170121193,False
754,1152,5,161,0.0406903512775898,False
754,1159,5,167,0.04370889812707901,False
754,1263,5,217,0.028502747416496277,False
754,1286,5,221,0.03344136103987694,False
754,1289,5,224,0.08817587792873383,False
757,757,6,6,0.08452369272708893,True
757,878,6,34,0.050079211592674255,False
757,911,6,57,0.04370085150003433,False
757,929,6,71,0.03602101281285286,False
757,958,6,86,0.03410852327942848,False
757,1090,6,126,0.07334788888692856,False
757,1187,6,182,0.03393591567873955,False
757,1203,6,189,0.0348527766764164,False
757,1285,6,220,0.03430594503879547,False
757,1337,6,250,0.04217981547117233,False
757,1339,6,252,0.045558441430330276,False
757,1351,6,262,0.048269953578710556,False
757,1360,6,266,0.042795125395059586,False
757,1363,6,268,0.039266426116228104,False
757,1375,6,274,0.05129823461174965,False
757,1391,6,286,0.04380430281162262,False
757,1414,6,296,0.04359249398112297,False
757,1418,6,298,0.050921082496643066,False
757,1425,6,301,0.06294327974319458,False
757,1430,6,304,0.044812899082899094,False
757,1436,6,308,0.05968216806650162,False
758,758,7,7,0.10269518941640854,True
758,771,7,16,0.03743370622396469,False
758,787,7,22,0.03453580290079117,False
758,887,7,39,0.044872723519802094,False
758,905,7,52,0.07416334003210068,False
758,933,7,74,0.04017312079668045,False
758,956,7,84,0.04735672473907471,False
758,957,7,85,0.041071318089962006,False
758,971,7,98,0.04543149471282959,False
758,992,7,110,0.05296279489994049,False
758,994,7,111,0.04763017222285271,False
758,1077,7,119,0.04407857730984688,False
758,1086,7,124,0.04128435254096985,False
758,1092,7,128,0.04292193055152893,False
758,1150,7,159,0.03530747815966606,False
758,1171,7,173,0.03669543191790581,False
758,1176,7,176,0.047077491879463196,False
758,1180,7,178,0.05202445387840271,False
758,1238,7,204,0.04097069799900055,False
758,1291,7,226,0.05664610117673874,False
758,1384,7,281,0.034667082130908966,False
759,747,8,1,0.03588883578777313,False
759,750,8,2,0.07083380222320557,False
759,759,8,8,0.09494291245937347,True
759,879,8,35,0.033105868846178055,False
759,903,8,51,0.05651906505227089,False
759,908,8,55,0.04236326366662979,False
759,918,8,64,0.03812314197421074,False
759,942,8,76,0.05963630974292755,False
759,958,8,86,0.031449250876903534,False
759,966,8,94,0.031827956438064575,False
759,967,8,95,0.04103492945432663,False
759,969,8,97,0.05264410004019737,False
759,991,8,109,0.031904835253953934,False
759,997,8,114,0.04112499579787254,False
