source_building_id,target_building_id,source_node_index,target_node_index,weight,is_self_loop
7,7,0,0,0.08773794025182724,True
7,28,0,5,0.03795550763607025,False
7,31,0,8,0.05578470230102539,False
7,76,0,14,0.06756150722503662,False
7,177,0,38,0.043705590069293976,False
7,184,0,44,0.032321829348802567,False
7,202,0,57,0.04539669677615166,False
7,755,0,130,0.06109608709812164,False
7,767,0,133,0.03643694892525673,False
7,776,0,138,0.05582987889647484,False
7,1013,0,248,0.06808514147996902,False
7,1028,0,253,0.050095174461603165,False
7,1032,0,256,0.033511027693748474,False
7,1160,0,304,0.0420583114027977,False
7,1202,0,322,0.04299023002386093,False
7,1255,0,366,0.032237373292446136,False
7,1289,0,392,0.038102153688669205,False
7,1294,0,397,0.043275922536849976,False
7,1342,0,432,0.05334971472620964,False
7,1349,0,438,0.03576776757836342,False
7,1383,0,463,0.03670048341155052,False
9,9,1,1,0.07806342840194702,True
9,285,1,119,0.040867939591407776,False
9,753,1,129,0.03647352755069733,False
9,786,1,142,0.0442747063934803,False
9,899,1,173,0.03558620437979698,False
9,900,1,174,0.035323917865753174,False
9,903,1,176,0.06041635572910309,False
9,906,1,178,0.040269337594509125,False
9,932,1,199,0.06301026046276093,False
9,1072,1,258,0.06031780317425728,False
9,1073,1,259,0.039157554507255554,False
9,1137,1,288,0.053795699030160904,False
9,1176,1,311,0.04076945409178734,False
9,1247,1,358,0.05252230912446976,False
9,1249,1,360,0.05867738276720047,False
9,1274,1,382,0.03429403528571129,False
9,1286,1,389,0.05337538942694664,False
9,1295,1,398,0.056889645755290985,False
9,1297,1,400,0.03538894280791283,False
9,1361,1,448,0.033875856548547745,False
9,1400,1,475,0.0466502346098423,False
13,13,2,2,0.0894937589764595,True
13,763,2,131,0.0333276093006134,False
13,900,2,174,0.03307114541530609,False
13,911,2,182,0.0567992627620697,False
13,913,2,184,0.05499661713838577,False
13,917,2,188,0.05599915608763695,False
13,918,2,189,0.042043693363666534,False
13,920,2,190,0.05354561284184456,False
13,934,2,201,0.04288286343216896,False
13,935,2,202,0.034843236207962036,False
13,981,2,234,0.05728062987327576,False
13,1022,2,252,0.038497086614370346,False
13,1077,2,261,0.06058083102107048,False
13,1142,2,291,0.06215156242251396,False
13,1157,2,301,0.036766089498996735,False
13,1159,2,303,0.048403844237327576,False
13,1177,2,312,0.035353243350982666,False
13,1211,2,327,0.034393854439258575,False
13,1258,2,367,0.052639272063970566,False
13,1280,2,385,0.03636858984827995,False
13,1321,2,417,0.04056203365325928,False
14,14,3,3,0.08777220547199249,True
14,29,3,6,0.05626790225505829,False
14,163,3,26,0.04434826970100403,False
14,205,3,60,0.036886122077703476,False
14,235,3,84,0.03926916792988777,False
14,247,3,93,0.03524608165025711,False
14,263,3,106,0.03799137845635414,False
14,277,3,114,0.0401933491230011,False
14,285,3,119,0.05552598461508751,False
14,908,3,180,0.03885117918252945,False
14,922,3,191,0.03779936209321022,False
14,978,3,231,0.05539528280496597,False
14,1077,3,261,0.05554322898387909,False
14,1187,3,316,0.04059681296348572,False
14,1251,3,362,0.042320616543293,False
14,1329,3,423,0.0443563386797905,False
14,1337,3,429,0.06881162524223328,False
14,1349,3,438,0.041725873947143555,False
14,1350,3,439,0.06151493638753891,False
14,1351,3,440,0.03443984314799309,False
14,1400,3,475,0.0451444610953331,False
15,15,4,4,0.0795726552605629,True
15,176,4,37,0.07259228080511093,False
15,201,4,56,0.062268272042274475,False
15,203,4,58,0.061728984117507935,False
15,204,4,59,0.04485120624303818,False
15,206,4,61,0.035949110984802246,False
15,253,4,98,0.06184505298733711,False
15,747,4,124,0.04213386029005051,False
15,774,4,137,0.04470227658748627,False
15,874,4,155,0.04347202554345131,False
15,878,4,157,0.03500000387430191,False
15,893,4,168,0.0445108599960804,False
15,907,4,179,0.03562907502055168,False
15,973,4,227,0.03513370826840401,False
15,990,4,237,0.04342823848128319,False
15,1150,4,296,0.043004825711250305,False
15,1253,4,364,0.045268986374139786,False
15,1263,4,371,0.04873907193541527,False
15,1293,4,396,0.04407060518860817,False
15,1384,4,464,0.038422565907239914,False
15,1389,4,467,0.03767631947994232,False
28,7,5,0,0.03705719858407974,False
28,28,5,5,0.08566141128540039,True
28,76,5,14,0.03906562924385071,False
28,195,5,52,0.042214285582304,False
28,215,5,69,0.039336904883384705,False
28,750,5,126,0.04384439438581467,False
28,755,5,130,0.06486228853464127,False
28,777,5,139,0.04687652364373207,False
28,888,5,164,0.042195457965135574,False
28,965,5,220,0.03608325496315956,False
28,1144,5,293,0.05814354121685028,False
28,1152,5,298,0.05250251293182373,False
28,1212,5,328,0.05064260587096214,False
28,1227,5,339,0.05023912712931633,False
28,1259,5,368,0.04656928777694702,False
28,1267,5,375,0.05540011450648308,False
28,1276,5,384,0.05121105536818504,False
28,1284,5,387,0.037478700280189514,False
28,1294,5,397,0.049244485795497894,False
28,1329,5,423,0.03726990893483162,False
28,1349,5,438,0.03410136327147484,False
29,14,6,3,0.051648613065481186,False
29,29,6,6,0.08056658506393433,True
29,50,6,10,0.04544089734554291,False
29,163,6,26,0.05500272288918495,False
29,170,6,31,0.04325736686587334,False
29,174,6,35,0.04308272898197174,False
29,219,6,72,0.035635240375995636,False
29,254,6,99,0.03514135256409645,False
29,255,6,100,0.045107822865247726,False
29,285,6,119,0.07203207910060883,False
29,752,6,128,0.039285484701395035,False
29,791,6,146,0.040828853845596313,False
29,1127,6,282,0.04585054889321327,False
29,1133,6,286,0.04560687392950058,False
29,1142,6,291,0.05237146466970444,False
29,1326,6,421,0.03934754431247711,False
29,1344,6,434,0.05254301801323891,False
29,1350,6,439,0.055261172354221344,False
29,1351,6,440,0.03563833609223366,False
29,1388,6,466,0.0388384647667408,False
29,1400,6,475,0.04751284047961235,False
30,30,7,7,0.08236508071422577,True
30,78,7,15,0.060182929039001465,False
30,231,7,81,0.028602659702301025,False
30,874,7,155,0.05945802852511406,False
30,887,7,163,0.056904591619968414,False
30,899,7,173,0.06216484308242798,False
30,914,7,185,0.05672486498951912,False
30,928,7,196,0.04532782733440399,False
30,931,7,198,0.03553122654557228,False
30,959,7,214,0.0362044982612133,False
30,1031,7,255,0.030766373500227928,False
30,1104,7,276,0.05619548261165619,False
30,1107,7,277,0.029090967029333115,False
30,1154,7,299,0.06026315689086914,False
30,1196,7,320,0.056240182369947433,False
30,1207,7,324,0.030265221372246742,False
30,1251,7,362,0.031581003218889236,False
30,1275,7,383,0.027911454439163208,False
30,1290,7,393,0.057550013065338135,False
30,1308,7,409,0.041114065796136856,False
30,1350,7,439,0.05555562302470207,False
31,7,8,0,0.04740888997912407,False
31,31,8,8,0.07456449419260025,True
31,177,8,38,0.05995858088135719,False
31,180,8,41,0.051482584327459335,False
31,184,8,44,0.053515635430812836,False
31,202,8,57,0.07187747955322266,False
31,229,8,80,0.05114592984318733,False
31,245,8,91,0.059649836272001266,False
31,282,8,117,0.05749442055821419,False
31,767,8,133,0.04855823144316673,False
31,776,8,138,0.03998352587223053,False
31,910,8,181,0.03425029292702675,False
31,1013,8,248,0.04664146900177002,False
31,1151,8,297,0.03705563023686409,False
31,1176,8,311,0.0361846461892128,False
31,1202,8,322,0.03477669879794121,False
31,1229,8,341,0.03454874828457832,False
31,1298,8,401,0.034499023109674454,False
31,1342,8,432,0.04804285988211632,False
31,1352,8,441,0.04377063736319542,False
31,1358,8,446,0.03459041193127632,False
43,43,9,9,0.08684691786766052,True
43,778,9,140,0.03391343355178833,False
43,914,9,185,0.06122223287820816,False
43,928,9,196,0.059505630284547806,False
43,931,9,198,0.060527876019477844,False
43,957,9,212,0.04493763670325279,False
43,959,9,214,0.04184452444314957,False
43,962,9,217,0.06413765996694565,False
43,974,9,228,0.05592932924628258,False
43,975,9,229,0.04323950409889221,False
43,980,9,233,0.043916892260313034,False
43,1003,9,247,0.03949595242738724,False
43,1158,9,302,0.04351577162742615,False
43,1208,9,325,0.033601805567741394,False
43,1219,9,333,0.04029311239719391,False
43,1228,9,340,0.04476715996861458,False
43,1240,9,351,0.03616883605718613,False
43,1250,9,361,0.06353768706321716,False
43,1297,9,400,0.034484416246414185,False
43,1302,9,405,0.033333227038383484,False
43,1382,9,462,0.03478037193417549,False
50,29,10,6,0.04764724150300026,False
50,50,10,10,0.08447842299938202,True
50,163,10,26,0.06962677836418152,False
50,170,10,31,0.04042205959558487,False
50,175,10,36,0.04916112497448921,False
50,285,10,119,0.03783472627401352,False
50,747,10,124,0.03923305496573448,False
50,752,10,128,0.03800375387072563,False
50,792,10,147,0.0409928523004055,False
50,800,10,153,0.038065992295742035,False
50,896,10,171,0.04092950001358986,False
50,932,10,199,0.04271803796291351,False
50,942,10,203,0.04705573990941048,False
50,1092,10,269,0.046916648745536804,False
50,1127,10,282,0.07564538717269897,False
50,1140,10,290,0.03886551409959793,False
50,1143,10,292,0.05476772412657738,False
50,1162,10,306,0.04447624832391739,False
50,1187,10,316,0.0368344783782959,False
50,1344,10,434,0.03782480210065842,False
50,1401,10,476,0.04849991574883461,False
55,55,11,11,0.07963342219591141,True
55,97,11,21,0.047588467597961426,False
55,198,11,54,0.04332190379500389,False
55,225,11,77,0.03253631293773651,False
55,239,11,88,0.05270279943943024,False
55,264,11,107,0.042719051241874695,False
55,894,11,169,0.045340899378061295,False
55,901,11,175,0.04652175307273865,False
55,907,11,179,0.05112537741661072,False
55,915,11,186,0.03518468514084816,False
55,964,11,219,0.05733349174261093,False
55,1085,11,267,0.03148072957992554,False
55,1140,11,290,0.04638824239373207,False
55,1214,11,329,0.04487588256597519,False
55,1219,11,333,0.033849336206912994,False
55,1236,11,347,0.06094741448760033,False
55,1251,11,362,0.044050976634025574,False
55,1302,11,405,0.0509948804974556,False
55,1306,11,407,0.03400854021310806,False
55,1391,11,469,0.06731598824262619,False
55,1411,11,483,0.05207989737391472,False
60,60,12,12,0.09207979589700699,True
60,91,12,17,0.03955807536840439,False
60,95,12,19,0.03792741149663925,False
60,206,12,61,0.036204993724823,False
60,225,12,77,0.049116671085357666,False
60,273,12,113,0.03799555078148842,False
60,878,12,157,0.04367884621024132,False
60,898,12,172,0.04688236489892006,False
60,915,12,186,0.03770759329199791,False
60,924,12,193,0.03765801340341568,False
60,956,12,211,0.08170466125011444,False
60,960,12,215,0.044781483709812164,False
60,990,12,237,0.03529463708400726,False
60,994,12,240,0.03516777977347374,False
60,997,12,243,0.03564552962779999,False
60,1130,12,284,0.041251834481954575,False
60,1167,12,309,0.04312792792916298,False
60,1185,12,315,0.0642685517668724,False
60,1220,12,334,0.051154736429452896,False
60,1248,12,359,0.07297596335411072,False
60,1323,12,419,0.03581755608320236,False
75,75,13,13,0.07705000042915344,True
