source_building_id,target_building_id,source_node_index,target_node_index,weight,is_self_loop
0,0,0,0,0.0856817364692688,True
0,132,0,132,0.04875611141324043,False
0,250,0,250,0.04565683752298355,False
0,321,0,321,0.04277060925960541,False
0,331,0,331,0.0403846874833107,False
0,497,0,496,0.050235386937856674,False
0,734,0,733,0.046375684440135956,False
0,758,0,753,0.04166540876030922,False
0,814,0,798,0.04074384272098541,False
0,915,0,897,0.040372222661972046,False
0,964,0,940,0.04159503057599068,False
0,971,0,947,0.04664862900972366,False
0,1020,0,994,0.04351607337594032,False
0,1040,0,1014,0.056024644523859024,False
0,1061,0,1035,0.04891712963581085,False
0,1104,0,1073,0.05277513340115547,False
0,1111,0,1080,0.04155874624848366,False
0,1117,0,1084,0.04752673581242561,False
0,1135,0,1101,0.05119423195719719,False
0,1288,0,1247,0.045336320996284485,False
0,1338,0,1296,0.04226475581526756,False
1,1,1,1,0.08005427569150925,True
1,131,1,131,0.045549336820840836,False
1,133,1,133,0.04273097962141037,False
1,203,1,203,0.054708342999219894,False
1,349,1,349,0.03989804908633232,False
1,417,1,416,0.04128430038690567,False
1,462,1,461,0.042337242513895035,False
1,579,1,578,0.05499466881155968,False
1,626,1,625,0.03885747864842415,False
1,777,1,770,0.03939788043498993,False
1,821,1,805,0.05062311515212059,False
1,911,1,893,0.03968508169054985,False
1,936,1,914,0.04267672449350357,False
1,963,1,939,0.044033367186784744,False
1,1115,1,1083,0.05402803793549538,False
1,1214,1,1173,0.06263439357280731,False
1,1241,1,1200,0.052716318517923355,False
1,1264,1,1223,0.04245441034436226,False
1,1321,1,1280,0.04277575761079788,False
1,1401,1,1351,0.043878909200429916,False
1,1413,1,1363,0.044681333005428314,False
2,2,2,2,0.08254747092723846,True
2,114,2,114,0.042225535959005356,False
2,132,2,132,0.04735735058784485,False
2,246,2,246,0.05206853896379471,False
2,399,2,399,0.04925062134861946,False
2,497,2,496,0.046143047511577606,False
2,618,2,617,0.043528418987989426,False
2,705,2,704,0.03955923393368721,False
2,734,2,733,0.050398632884025574,False
2,736,2,735,0.03910543769598007,False
2,768,2,762,0.05964232608675957,False
2,807,2,791,0.03930884227156639,False
